price,transaction,title,city,region,description,surface,bathrooms,rooms
110000.0,sale,Appartement S+1 à Ezzahra ,ben arous,ezzahra,"A vendre un appartement S+1 se situe dans un quartier calme et propre et prés de toutes commodités à Ezzahra . Il se compose d'un salon, une chambre à coucher , une salle de bain et une cuisine .",50,1.0,1
1300000.0,sale,A vendre villa Ariana essoghra ,ariana,ariana essoughra,Votre agence immobilière Bestimmo vous propose à la vente une belle propriété comprenant un duplex et deux appartements superposés Cette résidence privée est située au calme dans un quartier résidentiel à la petite Ariana et proche de plusieurs commodités :école Esprit le pôle technologique de El Ghazela le magasin général et beaucoup d'autres éléments de confort. 1- Surface du terrain: 460m2 2-Surface bâtie du duplex S+4 et de l'appartement S+2 et du deuxième appartement possédant une grande terrasse: 468 m2 3-un garage et deux abris de voiture 4- chauffage centrale et climatisation Split 5-les cuisines sont équipées avec des produits et des matériaux de qualité supérieure Pour prendre un rendez-vous et effectuer des visites sur les lieux nous sommes joignables sur le Afficher le numéro,468,4.0,7
150000.0,sale, Appart S2 Mayva à Vendre à Ennkhilet ,ariana,ghazela,"Un Appartement au 2éme étage situé dans un bon quartier à Ennkhilet . A l'entrée, On a un grand salon avec balcon , une cuisine avec séchoir , 2 chambres et une salle de bain . Pour tous les renseignements, Contacter l'agent sur le Afficher le numéro . ",120,1.0,0
265000.0,sale,Appartement S+2 115m² à ENNASR 2 (Avenue Hadi Nouira) + Parking,ariana,ennasr 2,"A vendre un bel appartement S+2 (Salon et 2 chambres séparées) avec chauffage centrale, climatiseur, salle de bain, cuisine, balcon , séchoir et une place de parking. Le bien est située à Ennasr2 Résidence el Hana sur l Avenue Hedi Nouira et La Rue Med Rached el Beji . Pour toute information complémentaire contactez le Afficher le numéro . ",115,2.0,3
269000.0,sale,A VENDRE S+2 – EL AOUINA – TEL 56306032 - FB.6254,tunis,aouina,"FB.6254 Contacter notre Conseillère en immobilière au Afficher le numéro / Afficher le numéro / Afficher le numéro A vendre un appartement S+2 encours de construction au RDC chez promoteur à Jardin El Aouina, il se compose d’ un salon, une cuisine bien équipée, salle d’eau salle de bain plus 2 chambres à coucher avec dressing. L’appartement est installé d’un Chauffage central et climatisation. Rémise de Clés: Fin 2024 Agence Immobilière ARI ",87,1.0,2
215000.0,sale,A vendre appartement s2 a jardin de l'aouina,tunis,aouina,A vendre appartement s2 a jardin de l'aouina l'appartement se compose d'un : - salon avec balcon. - 2 chambres a coucher. - salle de bain . - cuisine équipée. superficie: 90m2 tél  Afficher le numéro / Afficher le numéro. watsap  Afficher le numéro,90,1.0,2
265000.0,sale,À vendre un appartement s1 à la soukra,ariana,soukra,"RÉF: SVF 921 Soukra Négoce met à la vente un joli appartement S1 d'une superficie de 70m2 situé dans une résidence calme et sécurisée dans l'un des plus beaux quartiers de la Soukra, composé comme suit - un salon avec un balcon - une cuisine avec un séchoir - une salle de douche - une chambre avec dressings **L'appartement dispose aussi de: chauffage central, climatisation en split, une place de parking sous-sol ** Prix de vente: 265 MD 𝙋𝙤𝙪𝙧 𝙥𝙡𝙪𝙨 𝙙𝙚 𝙧𝙚𝙣𝙨𝙚𝙞𝙜𝙣𝙚𝙢𝙚𝙣𝙩𝙨 𝙘𝙤𝙣𝙩𝙖𝙘𝙩𝙚𝙯-𝙣𝙤𝙪𝙨 :  Afficher le numéro / Afficher le numéro ""𝙄𝙣𝙨𝙥𝙞𝙧𝙚́ 𝙙𝙚 𝙫𝙤𝙨 𝙗𝙚𝙨𝙤𝙞𝙣𝙨 ",70,1.0,1
545000.0,sale,VENTE APPARTEMENT STANDING S+3 A LA SOUKRA CÔTÉ LA CLOSERIE ,ariana,soukra,"A la vente un appartement de haut standing a la soukra de surface 147 m2 au 2 étage composée de salon , salle a manger , 3 chambres a couchers , cuisine équipée, 2 salle de bain , salle d'eau des invités , balcon sans vis a vis , chaffage centrale , clims , un celier , place parking sous sol .prix 545 mille dinars contactez nous sur le Afficher le numéro ou le Afficher le numéro",147,3.0,4
160000.0,sale,S+3 De 100m² Au RDC ,tunis,lafayette,"Cet appartement Au RDC se compose d'un grand salon et trois chambres à coucher , une cuisine et une salle d'eau , 100 m² en totale il dans d'un immeuble au centre ville de Tunis , Avenue de Londres ",100,1.0,3
230000.0,sale,a vendre appartement s2 au Bardo,tunis,bardo,"L'agence Immobilière la Méditerranée Bardo propose à la vente un appartement s2 au Bardo . Il est situé dans un quartier gardée. Cet appartement se compose d'un salon avec balcon ,deux chambres à coucher , elles se partagent une salle de bain commun, une cuisine agencée ,abris de voiture est disponible .  Afficher le numéro ",74,1.0,2
370000.0,sale,Un bel appartement S+2 ,tunis,lac 1,"Lac I proche des commodités , on met à la vente un appartement de bon standing au 2 ème etage avec titre se compose d'un salon , deux chambres , une salle d'eau , une salle de bain , une cuisine avec séchoir et une grand terrasse ",106,1.0,2
300000.0,sale,"un s+3 avec terrasse, Cité Wahat",tunis,aouina,"A vendre à Cité Wahat, L’Aouina, un appartement s+3 de 125m² avec une terrasse de 49m² au RDC d’une résidence R+4. Il est composé d’un salon avec un accès à la terrasse, d’une cuisine complétée par un séchoir, d’une salle de bain, deux chambres à coucher et d’une suite parentale équipée d’une salle de douche . Deux places de parking sont disponible au sous-sol.",124,0.0,3
125000.0,sale,À vendre appartement s+2 dans une résidence gardée sécurisé à nour jaafer ,ariana,ariana essoughra,"💥📣À vendre appartement S+2 dans une résidence gardée sécurisé , situé à nour jaafer 📌 🔴Composé de : ✅Salon ✅2 chambres à coucher ✅salle d‘eau ✅cuisine ✅salle de bain ✅séchoir 💰💰prix : 125 000 DT💰💰 🔴Pour toute visite ou plus d'informtions n'hésitez pas de contacter: ☎️𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : Afficher le numéro📲 ☎️𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 Agence Afficher le numéro📲 📍Adresse : Cité El Ghazelle, Avenue Habib Bourguiba Ariana2083 📩Email : [email protected] INSTAGRAM / FACEBOOK : Ben Omrane Immobilier .",85,1.0,2
713600.0,sale,De particulier à particulier SVP,ariana,ennasr 2,Grand appartement au deuxième étage d'un immeuble à trois étages avec orientation Sud /Est sans vis à vis. Particulier intéressé pourra négocier selon les modalités de paiement. ,223,3.0,5
280000.0,sale,Appartement S+2,ariana,jardins menzah 1," **À VENDRE : Superbe Appartement S+2** Situé à Jardins d'el Menzah 1 dans un quartier résidentiel calme sécurisé et recherché, cet appartement S+2 est une opportunité à ne pas manquer ! Idéal pour une famille ou un couple, il offre un cadre de vie agréable et confortable. **Caractéristiques de l'appartement :** - Surface :104 m² - **Nombre de pièces : 2 chambres, 1 salon spacieux - Cuisine : Équipée et moderne - Salle de bain :1 salle de bain avec baignoire - Balcon et Terrasse - Étage : Rez-de-chaussée - Ascenseur - Marbre - Bois noble - Proximité des écoles, commerces et transports en commun - Quartier paisible et sécurisé - Place de Parking ",104,1.0,3
250000.0,sale,À vendre s2 à l'Aouina,tunis,aouina,On vous propose pour la vente un appartement S+2 jamais habité au 1ére étage avec double ascenseur à L'Aouina Wahat Appartement 80m2 -Un salon avec petit balcon -Une kitchenette bien équipée -Deux Chambres à coucher dont une avec balcon -Une salle de bain - Chauffage central et climatisation split Prix :250md (rentabilité locative:1250dt vide) Téléphone Afficher le numéro,80,1.0,2
300000.0,sale,Apparemment à vendre à Manar 2,tunis,manar 2," Particulier vend un Appartement S4 au 3ème étage dans une résidence sécurisée à Manar 2 . Il se compose d'un salon lumineux avec balcon , une cuisine avec séchoir et une salle d'eau. La partie nuit est constituée de 4 chambres spacieuses qui se partagent une salle de bain Prix demandé : 300000 dinars ",190,2.0,4
110000.0,sale,Appart S+2 À vendre ,ben arous,mourouj 5,"Appartement à vendre situé à Mourouj 5, dans une résidence calme. Superficie : 74 m². Il dispose d'un salon, 2 chambres, 1 salle de bain, une cuisine, un balcon et un parking disponible. Prix : 110 DT (légèrement négociable). Pour plus d'informations et pour planifier une visite, veuillez me contacter au Afficher le numéro.",74,1.0,2
415000.0,sale,Riadh el Andalous à vendre s+3 direct promoteur,ariana,riadh andalous,Agence immobilière KCHAOU met à la vente un appartement s+3 direct promoteur à riadh el andalous côté Carrefour Market  surface 154m2 prix 415md  Contactez Agence Immobilière KCHAOU au Afficher le numéro,154,2.0,3
230000.0,sale,Un Appartement S+1 Direct promoteur à La Soukra,ariana,chotrana 1,"New Key La Soukra met à la location un joli appartement S+1 Neuf direct promoteur au deuxième et dernier étage situé dans un quartier calme et résidentiel à La Soukra. On y trouve un salon ouvrant sur un petit balcon, une kitchenette très bien équipée de ( plaque, hotte, four) ,01 chambre avec dresssing et une salle de douche.",44,0.0,1
625000.0,sale,Un Appartement S+3 à vendre à La Soukra,ariana,chotrana 1,"New Key La Soukra  propose à la  vente un appartement S+3 situé dans une résidence très bien sécurisée au cœur de chotrana 1. L’appartement est composé d’un salon lumineux avec une terrasse, une cuisine très bien équipée, un séchoir, une salle d’eau invités, une suite et deux chambres à coucher et  une salle de bain. Salle de sport pour les résidents. Jardin clôturé a l’extérieur de la résidence . Deux places de parking sont à votre disposition .",140,0.0,3
386000.0,sale,Un Appartement S+3 Direct Promoteur à La Soukra,ariana,dar fadhal,"New Key La Soukra met à la vente un joli appartement S+3 situé dans un quartier calme et résidentiel à La Soukra. Partie jour : un grand salon lumineux ouvrant sur une belle terrasse , une cuisine très bien équipée, (plaque, hotte, four), un séchoir et une salle d’eau invités. Partie nuit : 03 chambres à coucher avec dressings et une salle de bain.",133,0.0,3
550000.0,sale,kheireddine A Vendre appartement haut standing au 1ere étage jamais habité dans une résidence gardée .,tunis,la goulette,"kheireddine A Vendre appartement haut standing au 1ere étage jamais habité dans une résidence gardée . composée de : salon , salle a manger , 3 chambres et compry suite parentale , salle de bain , salle d'eau douche , cuisine équipée avec séchoire , des dressing , des climatiseurs , chauffage central , , une place de parking avec abri a l' extérieure . superficie : 144m² superficie couvert habitable :108m ² titre bleu individuelle Prix : 550MD. Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir . Pour plus d'information veuillez contacter l'agence Tunital Immobilière  Afficher le numéro (WhatsApp ) / Afficher le numéro Les visites sur rendez-vous svp.",144,1.0,3
350000.0,sale,A VENDRE S+3 - RUE DU PARC - 50362627 - FB3634,ariana,soukra,"FB.3634 Contacter notre conseillère en immobilière au Afficher le numéro / Afficher le numéro / Afficher le numéro. A vendre un appartement s+3 haut standing au 1er étage dans une petite résidence R+2 bien gardée et sécurisée à Soukra Parc. il se compose d’un salon et salle à manger avec un balcon, 3 chambres à coucher avec des dressings, cuisine équipée avec les élément (plaque, hotte) et un séchoir, salle de bain plus salle de douche. L’appartement est installée d’ un chauffage centrale et un place de parking. prix est négociable. Agence Immobilière ARI El Aouina.",150,2.0,3
195000.0,sale,Appartement s+1 à Ezzahra,ben arous,ezzahra,"cet appartement est situé dans une résidence nouvellement construite, il se compose d'un salon, une cuisine américaine, une chambre a coucher et une salle de bain . une place de parking sous-sol est disponible. ",70,1.0,1
320000.0,sale,Bonne affaire a ne pas rater A vendre appartement a l'Aouina,tunis,aouina,"Bonne affaire a ne pas rater A vendre appartement a l'Aouina dans une résidence trés calme R+2 au 2éme étage se compose de : salon salle à manger avec balcon ,3 chambres à coucher,2 dressings ,salle de bain +salle d’eau , cuisine,séchoir ,chauffage central ,place parking au sou sol + célier. supérficie :124 m² titre bleu prix : 320 MD Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir . Pour plus d'information veuillez contacter l'agence Tunital Immobilière  Afficher le numéro (WhatsApp Afficher le numéro Les visites sur rendez-vous svp",124,1.0,3
250000.0,sale,Appartement S+2 à Vendre au Mourouj 5/6 avec 2 P.P,ben arous,mourouj 5,"Nous vous proposons un magnifique appartement S+2, idéalement situé au Mourouj 5/6, derrière le Magasin Général Mourouj 6. Cet appartement spacieux et lumineux offre un cadre de vie agréable et sécurisé dans une résidence gardée avec assurance et syndicat. Caractéristiques de l'appartement : - Salon spacieux avec un balcon offrant une vue panoramique dégagée - 1ère chambre à coucher avec dressing intégré - 2ème chambre à coucher - Salle de bain moderne - Cuisine équipée et aménagée avec un séchoir attenant - Chauffage central pour un confort optimal Avantages supplémentaires : - Place de parking en sous-sol - Place de parking abri - Résidence sécurisée Détails de la surface : - Surface totale avec espace commun : 111 m² - Surface habitable : 72 m² Cet appartement bénéficie d'une excellente orientation, garantissant une luminosité naturelle dans les chambres tout au long de la journée. Emplacement stratégique : Situé à proximité de toutes les commodités, cet appartement est idéal pour les familles et les professionnels recherchant confort et accessibilité. Prix : 250.000 MDT Pour plus d'informations ou pour organiser une visite, veuillez nous contacter au Afficher le numéro. Ne manquez pas cette opportunité unique d'acquérir un appartement de qualité au Mourouj 5/6 ! Contact :  Afficher le numéro Visites sur rendez-vous uniquement.",71,1.0,3
